Date,Tweet,ID,Time,Impressions,Engagements,Engagement Rate,Retweets,Replies,Likes,User Profile Clicks,URL Clicks,Hashtag Clicks,Detail Expands,Permalink Clicks,App Opens,App Installs,Follows,Email Tweet,Dial Phone,Media Views,Media Engagements
2020-05-11 01:12:00,Just saw something interesting about #FoodLover. Thoughts?,2212574,01:12:00,32592,13275,0.4073,1595,616,47,473,249,187,210,152,27,30,31,17,6,1335,39
2020-07-01 12:08:00,Did you hear about #AI? Crazy stuff!,5582266,12:08:00,8696,2573,0.2959,1924,820,695,396,67,30,148,14,57,49,53,2,5,971,2509
2020-08-13 10:46:00,Just saw something interesting about #BreakingNews. Thoughts?,5927119,10:46:00,38748,898,0.0232,195,571,1680,485,195,50,161,169,39,8,62,18,8,527,67
2020-07-26 10:31:00,#Gaming is the future! Can't wait to see what happens next.,9169771,10:31:00,30686,3445,0.1123,1614,902,89,9,175,121,224,26,72,22,16,16,1,4014,1773
2020-05-16 16:55:00,Did you hear about #Football? Crazy stuff!,9485427,16:55:00,10505,5424,0.5163,399,310,1114,469,23,11,124,247,47,39,32,14,3,115,2360
2020-02-16 20:38:00,Just saw something interesting about #Football. Thoughts?,6554894,20:38:00,3537,1104,0.3121,1651,211,3820,85,94,140,569,226,11,3,19,6,9,3146,1543
2020-08-25 15:42:00,#BreakingNews is the future! Can't wait to see what happens next.,7560924,15:42:00,10023,7310,0.7293,815,954,2284,385,232,93,617,225,94,37,34,1,7,516,947
2020-08-14 16:14:00,"I just read an article on #BreakingNews, and it's amazing!",1130155,16:14:00,21130,13344,0.6315,1471,833,1371,387,144,44,350,382,61,48,42,18,9,1474,2569
2020-02-17 07:08:00,Just saw something interesting about #AI. Thoughts?,1932108,07:08:00,30094,27934,0.9282,1613,378,1475,242,56,158,468,22,44,2,82,12,7,4722,2738
2020-06-09 13:48:00,#Football is the future! Can't wait to see what happens next.,5978254,13:48:00,6867,873,0.1271,1142,811,2552,88,180,90,401,58,92,17,35,13,6,4133,345
2020-06-10 22:45:00,Loving the latest updates on #Football!,4621555,22:45:00,7874,6000,0.762,1323,130,4208,383,290,104,321,259,53,37,1,5,7,1375,2792
2020-01-01 07:05:00,"I just read an article on #AI, and it's amazing!",9698497,07:05:00,5557,677,0.1218,1660,367,4806,470,213,47,441,64,23,42,27,15,10,3008,2061
2020-01-18 14:08:00,Did you hear about #Gaming? Crazy stuff!,1525896,14:08:00,35252,26622,0.7552,1799,509,3980,52,52,58,146,161,82,15,49,19,8,879,2302
2020-01-02 00:53:00,Did you hear about #AI? Crazy stuff!,9531046,00:53:00,1220,632,0.518,1727,476,677,473,150,143,403,304,44,34,38,12,8,3182,478
2020-10-13 21:00:00,"I just read an article on #BreakingNews, and it's amazing!",9894416,21:00:00,44839,11538,0.2573,1383,892,2518,471,195,52,659,277,95,5,14,14,8,207,695
2020-05-09 17:09:00,#AI is the future! Can't wait to see what happens next.,2110848,17:09:00,2173,374,0.1721,686,899,1863,121,204,191,599,328,0,34,87,20,6,4824,365
2020-12-16 10:52:00,#Gaming is the future! Can't wait to see what happens next.,8941159,10:52:00,19700,9098,0.4618,381,774,3600,86,59,20,398,202,92,46,10,1,2,1220,1244
2020-01-11 19:52:00,"I just read an article on #Football, and it's amazing!",4152006,19:52:00,15267,5821,0.3813,229,687,3269,48,258,4,106,346,60,16,90,6,0,2164,1506
2020-12-23 15:23:00,"I just read an article on #Football, and it's amazing!",7272157,15:23:00,7403,1634,0.2207,445,239,511,18,284,48,524,111,42,5,7,2,4,478,1058
2020-07-23 15:23:00,Did you hear about #AI? Crazy stuff!,5374192,15:23:00,28836,19277,0.6685,1982,240,2867,46,5,172,92,362,100,41,10,20,9,1362,1094
2020-10-07 19:04:00,"I just read an article on #AI, and it's amazing!",8240151,19:04:00,31416,22499,0.7162,921,326,650,321,200,169,540,344,83,49,59,15,8,521,550
2020-07-05 04:29:00,Loving the latest updates on #AI!,5791059,04:29:00,40864,37638,0.9211,664,883,1317,485,279,135,542,288,43,4,96,15,7,3768,2313
2020-05-07 10:09:00,#Gaming is the future! Can't wait to see what happens next.,4032550,10:09:00,39378,28913,0.7342,366,438,2825,479,288,149,410,269,83,43,15,1,7,4284,1417
2020-08-19 16:33:00,Loving the latest updates on #Gaming!,5870308,16:33:00,13076,7974,0.6098,1807,488,3486,225,2,119,524,269,84,27,6,1,8,326,2623
2020-04-20 22:13:00,#Football is the future! Can't wait to see what happens next.,1592675,22:13:00,39856,29427,0.7383,256,328,1584,273,218,72,74,21,27,34,36,12,6,3358,2878
2020-08-12 00:38:00,#AI is the future! Can't wait to see what happens next.,9758523,00:38:00,39545,26857,0.6792,1762,443,3157,344,132,66,117,239,86,8,58,11,10,1655,2691
2020-12-03 17:50:00,Did you hear about #FoodLover? Crazy stuff!,1577377,17:50:00,43227,7482,0.1731,908,869,4526,476,143,115,13,169,67,33,86,19,8,3982,1253
2020-04-28 23:21:00,"I just read an article on #AI, and it's amazing!",3555233,23:21:00,24789,822,0.0332,1666,621,2961,208,75,29,435,396,6,25,58,9,10,2984,2717
2020-05-19 05:15:00,#Football is the future! Can't wait to see what happens next.,5936715,05:15:00,47314,41631,0.8799,654,893,4477,13,229,33,532,211,80,22,84,8,6,4041,847
2020-06-26 00:47:00,Did you hear about #Gaming? Crazy stuff!,7172049,00:47:00,15222,7276,0.478,1403,572,556,228,129,44,664,70,3,30,51,20,7,1783,1359
2020-04-12 19:21:00,Loving the latest updates on #BreakingNews!,7432830,19:21:00,49791,17460,0.3507,98,64,112,490,250,96,606,390,55,14,14,12,3,1867,1718
2020-06-16 15:09:00,Loving the latest updates on #AI!,5526287,15:09:00,45822,3557,0.0776,1111,406,169,256,91,85,486,223,46,48,32,10,4,4452,445
2020-10-28 20:18:00,#AI is the future! Can't wait to see what happens next.,3463188,20:18:00,35101,17063,0.4861,565,732,19,426,78,102,576,207,70,31,19,17,10,4920,2427
2020-10-26 15:47:00,"I just read an article on #AI, and it's amazing!",8577986,15:47:00,44891,9796,0.2182,564,672,3796,159,74,141,301,391,5,17,93,15,6,1460,1203
2020-05-03 01:00:00,Just saw something interesting about #Football. Thoughts?,5622737,01:00:00,42248,8762,0.2074,712,466,2964,24,23,167,691,287,13,21,92,4,7,4925,532
2020-06-18 00:21:00,"I just read an article on #BreakingNews, and it's amazing!",5390175,00:21:00,37690,29422,0.7806,803,294,2947,427,289,191,525,171,11,9,93,1,5,2373,331
2020-02-18 05:29:00,Just saw something interesting about #BreakingNews. Thoughts?,9548958,05:29:00,32195,22972,0.7135,1463,472,4650,187,134,12,195,267,16,4,2,1,6,130,1500
2020-06-27 01:02:00,Loving the latest updates on #BreakingNews!,2094906,01:02:00,25200,10323,0.4096,935,730,1495,450,239,146,479,213,91,36,30,6,7,1726,876
2020-07-16 05:27:00,Just saw something interesting about #FoodLover. Thoughts?,2625479,05:27:00,41832,7247,0.1732,1278,58,2076,460,93,46,523,90,100,2,64,16,5,2996,1141
2020-06-30 05:03:00,Did you hear about #FoodLover? Crazy stuff!,3188386,05:03:00,10878,247,0.0227,1655,741,1989,117,265,93,233,359,77,32,31,17,6,562,1876
2020-10-04 16:29:00,Just saw something interesting about #Football. Thoughts?,8732304,16:29:00,17398,16791,0.9651,679,204,108,443,184,59,548,62,8,47,40,16,8,1794,359
2020-05-21 08:42:00,Loving the latest updates on #AI!,3834162,08:42:00,22923,18396,0.8025,8,763,1620,303,274,49,449,92,27,3,75,10,6,3017,631
2020-11-09 12:55:00,Loving the latest updates on #BreakingNews!,1421427,12:55:00,7470,911,0.122,1663,445,2062,430,249,169,269,147,30,39,62,17,7,3087,1196
2020-07-19 10:36:00,"I just read an article on #Football, and it's amazing!",3698924,10:36:00,10612,137,0.0129,426,488,4489,207,151,122,323,65,97,5,9,3,3,3664,1650
2020-05-02 04:28:00,Did you hear about #FoodLover? Crazy stuff!,7803812,04:28:00,15632,10202,0.6526,401,787,4108,221,110,114,508,302,60,50,94,18,5,2975,1671
2020-08-22 06:51:00,#FoodLover is the future! Can't wait to see what happens next.,3420211,06:51:00,29723,17180,0.578,365,479,1929,349,97,37,115,160,26,4,43,0,6,2848,2981
2020-09-12 12:21:00,#BreakingNews is the future! Can't wait to see what happens next.,9634486,12:21:00,3358,3308,0.9851,151,134,4378,195,278,149,228,171,74,16,55,15,9,1470,1629
2020-02-28 10:28:00,"I just read an article on #Football, and it's amazing!",2244468,10:28:00,31449,13589,0.4321,1945,464,3292,461,41,84,275,195,70,32,38,15,7,13,2681
2020-06-03 05:18:00,Did you hear about #FoodLover? Crazy stuff!,5007890,05:18:00,38578,35412,0.9179,1188,660,3383,227,262,153,567,397,60,30,47,8,7,2551,1093
2020-12-07 16:22:00,"I just read an article on #FoodLover, and it's amazing!",4437829,16:22:00,35871,1456,0.0406,961,220,3467,237,134,9,560,28,18,38,75,17,10,1930,1932
2020-01-11 02:02:00,Did you hear about #Gaming? Crazy stuff!,8073745,02:02:00,47161,41739,0.885,1235,228,2398,16,107,47,234,135,28,1,68,15,1,1122,1231
2020-10-01 17:59:00,Just saw something interesting about #BreakingNews. Thoughts?,2017450,17:59:00,47270,45464,0.9618,1267,703,3764,31,5,148,284,355,58,5,58,12,4,3136,2912
2020-05-22 13:12:00,Just saw something interesting about #BreakingNews. Thoughts?,1551717,13:12:00,16551,6970,0.4211,606,213,4011,92,98,94,480,309,10,13,46,12,2,1815,2022
2020-04-24 02:52:00,"I just read an article on #FoodLover, and it's amazing!",2843753,02:52:00,11512,10565,0.9177,738,536,4297,133,87,154,181,258,44,5,50,16,8,785,948
2020-01-10 18:01:00,#AI is the future! Can't wait to see what happens next.,1984756,18:01:00,38737,33274,0.859,682,481,4740,33,99,139,457,51,50,49,29,8,1,4122,1002
2020-05-27 22:58:00,#Football is the future! Can't wait to see what happens next.,7915622,22:58:00,23889,16862,0.7058,83,680,1696,224,260,118,452,293,6,15,1,16,10,3028,2873
2020-08-17 17:16:00,#AI is the future! Can't wait to see what happens next.,6446923,17:16:00,24051,13490,0.5609,1046,944,1050,98,147,121,646,190,15,1,81,18,7,4901,2883
2020-04-02 01:29:00,#AI is the future! Can't wait to see what happens next.,2752433,01:29:00,38357,3824,0.0997,1717,258,3548,414,112,157,229,394,26,9,16,1,1,3630,1673
2020-10-25 01:43:00,Did you hear about #BreakingNews? Crazy stuff!,9758572,01:43:00,45526,45007,0.9886,1008,547,4230,354,18,98,412,200,97,18,2,18,7,4761,2198
2020-05-04 20:28:00,Did you hear about #Football? Crazy stuff!,3161031,20:28:00,42290,5213,0.1233,1275,855,1497,44,213,44,505,52,86,35,65,0,7,1304,558
2020-10-06 12:53:00,#Football is the future! Can't wait to see what happens next.,6862444,12:53:00,34597,7489,0.2165,350,508,4744,73,271,199,551,266,5,40,40,15,6,4551,2626
2020-06-30 03:51:00,Loving the latest updates on #FoodLover!,8272064,03:51:00,28036,13823,0.493,190,591,1277,54,144,168,225,373,98,17,91,8,8,1207,2331
2020-03-01 18:10:00,Just saw something interesting about #AI. Thoughts?,5292339,18:10:00,45488,41630,0.9152,473,848,1610,281,44,103,299,88,30,44,97,16,3,3314,1100
2020-08-06 17:30:00,Did you hear about #BreakingNews? Crazy stuff!,3622152,17:30:00,42785,30507,0.713,630,6,2192,133,4,2,18,299,90,11,2,8,0,1218,1796
2020-07-14 02:14:00,Did you hear about #AI? Crazy stuff!,7624372,02:14:00,29955,2188,0.073,1376,409,3595,209,231,36,599,18,17,41,33,12,3,1155,1267
2020-07-19 11:54:00,#Football is the future! Can't wait to see what happens next.,6385235,11:54:00,32234,17174,0.5328,304,755,2146,39,6,39,54,34,46,42,63,9,0,3805,887
2020-07-19 00:49:00,Did you hear about #BreakingNews? Crazy stuff!,9471913,00:49:00,33055,24503,0.7413,50,854,781,227,183,53,268,148,7,33,13,6,5,1844,408
2020-03-08 10:32:00,Did you hear about #AI? Crazy stuff!,2859422,10:32:00,33154,18268,0.551,6,98,2318,224,52,175,499,302,44,26,69,16,9,1289,680
2020-08-30 03:26:00,Loving the latest updates on #BreakingNews!,5194643,03:26:00,3616,1415,0.3913,126,28,4571,83,158,142,456,9,11,37,31,16,4,2514,1123
2020-01-28 11:14:00,Loving the latest updates on #Gaming!,3284499,11:14:00,13935,1127,0.0809,933,179,4591,425,201,19,271,194,25,24,94,15,8,1596,931
2020-06-21 14:24:00,Loving the latest updates on #AI!,8467297,14:24:00,18040,4976,0.2758,148,954,2163,236,119,38,15,261,57,8,7,8,10,3693,338
2020-01-11 20:09:00,Did you hear about #Gaming? Crazy stuff!,9616031,20:09:00,7767,3563,0.4587,663,192,4985,33,99,193,513,292,23,32,66,18,4,4946,295
2020-02-15 07:05:00,#Gaming is the future! Can't wait to see what happens next.,7622796,07:05:00,20989,16104,0.7673,1876,206,2195,20,184,83,107,141,93,32,22,18,3,3619,1638
2020-08-20 03:14:00,"I just read an article on #FoodLover, and it's amazing!",3089717,03:14:00,37308,5233,0.1403,981,411,4130,153,200,45,452,211,9,0,39,2,9,4858,1285
2020-09-03 23:10:00,"I just read an article on #FoodLover, and it's amazing!",9006310,23:10:00,32843,20004,0.6091,958,271,4343,239,257,96,559,16,76,45,95,7,8,3509,1363
2020-12-04 05:25:00,Loving the latest updates on #AI!,7244303,05:25:00,42713,1179,0.0276,1223,394,2801,309,224,27,494,186,49,46,10,15,3,1019,2902
2020-03-10 12:46:00,Did you hear about #Football? Crazy stuff!,1580807,12:46:00,45954,23762,0.5171,1855,492,253,400,212,173,261,104,79,42,15,12,6,4397,2862
2020-08-23 13:05:00,Just saw something interesting about #BreakingNews. Thoughts?,8199952,13:05:00,1752,436,0.2489,1083,983,3116,442,214,71,429,341,71,10,91,2,0,2690,884
2020-01-08 19:11:00,#AI is the future! Can't wait to see what happens next.,8581912,19:11:00,46101,26932,0.5842,843,238,3580,19,150,39,419,20,79,18,30,6,6,122,194
2020-04-27 15:56:00,Loving the latest updates on #Gaming!,7368594,15:56:00,27974,20095,0.7183,4,261,98,421,109,186,427,248,38,50,50,0,7,4674,986
2020-04-21 23:48:00,Just saw something interesting about #Gaming. Thoughts?,8720439,23:48:00,35728,12693,0.3553,1002,968,261,173,150,148,11,36,83,18,26,3,9,3202,1228
2020-08-12 10:23:00,Did you hear about #BreakingNews? Crazy stuff!,7062102,10:23:00,4910,1247,0.254,185,564,595,214,102,111,298,111,74,21,97,7,1,1961,1634
2020-02-14 23:15:00,"I just read an article on #Gaming, and it's amazing!",5016838,23:15:00,25041,20274,0.8096,411,262,1633,312,53,120,188,25,35,18,88,5,6,1985,2797
2020-02-25 05:23:00,Did you hear about #AI? Crazy stuff!,8907768,05:23:00,31497,20525,0.6516,1510,461,4793,280,105,36,26,14,73,8,54,13,7,4372,344
2020-01-18 13:25:00,Loving the latest updates on #Gaming!,9403479,13:25:00,44644,29338,0.6572,1128,778,472,421,152,31,614,332,7,34,9,1,4,3925,2286
2020-04-13 13:06:00,#BreakingNews is the future! Can't wait to see what happens next.,5193810,13:06:00,37395,19300,0.5161,12,411,115,390,182,104,247,287,8,7,69,13,10,423,1033
2020-05-31 20:15:00,#BreakingNews is the future! Can't wait to see what happens next.,9315681,20:15:00,49475,6298,0.1273,488,121,3,247,153,40,55,82,34,49,90,0,2,2644,798
2020-10-19 15:07:00,Did you hear about #BreakingNews? Crazy stuff!,1370245,15:07:00,27011,18078,0.6693,1098,177,2731,377,244,112,623,162,73,3,26,18,9,4889,2143
2020-08-27 13:07:00,Just saw something interesting about #FoodLover. Thoughts?,1730642,13:07:00,23445,306,0.0131,671,496,377,214,259,85,521,287,36,18,40,5,8,1605,1878
2020-06-27 08:04:00,#FoodLover is the future! Can't wait to see what happens next.,9471005,08:04:00,46327,22529,0.4863,1165,422,4949,343,262,9,540,139,60,48,48,15,2,3805,955
2020-10-20 22:37:00,Just saw something interesting about #AI. Thoughts?,1746722,22:37:00,41402,34749,0.8393,652,714,1072,476,210,64,175,320,50,37,65,20,8,3883,476
2020-04-21 19:01:00,Just saw something interesting about #Football. Thoughts?,6893589,19:01:00,6616,6579,0.9944,761,919,3295,64,182,62,156,331,76,43,88,6,5,2854,2218
2020-08-09 23:15:00,#Football is the future! Can't wait to see what happens next.,1201171,23:15:00,27318,6292,0.2303,1095,409,2632,468,18,148,69,62,74,43,62,2,3,821,2283
2020-08-06 05:41:00,Just saw something interesting about #Gaming. Thoughts?,6066688,05:41:00,10831,5848,0.5399,1528,26,491,299,61,91,499,243,38,28,71,11,7,1524,1646
2020-04-01 00:30:00,#FoodLover is the future! Can't wait to see what happens next.,1264101,00:30:00,25413,8405,0.3307,590,978,2409,160,97,55,210,40,17,22,49,5,5,1309,2614
2020-08-17 15:15:00,Loving the latest updates on #BreakingNews!,6739509,15:15:00,29190,14403,0.4934,1386,296,4258,445,91,9,325,278,53,10,39,13,1,4059,2121
2020-09-29 15:23:00,Did you hear about #FoodLover? Crazy stuff!,3511641,15:23:00,21480,16395,0.7633,219,36,4862,428,114,186,671,209,12,17,6,10,9,389,962
2020-04-23 04:43:00,Did you hear about #BreakingNews? Crazy stuff!,1740743,04:43:00,26204,4217,0.1609,1274,696,3182,94,298,167,570,197,21,34,18,3,9,2787,42
2020-07-25 07:57:00,Did you hear about #BreakingNews? Crazy stuff!,8227479,07:57:00,17398,13993,0.8043,1515,316,4924,50,207,67,405,168,1,1,61,17,4,4216,2677
2020-03-26 01:12:00,Just saw something interesting about #FoodLover. Thoughts?,7205865,01:12:00,11833,6442,0.5444,1454,765,1750,154,230,66,325,40,50,33,63,15,9,714,543
2020-01-19 20:41:00,Did you hear about #Gaming? Crazy stuff!,3487730,20:41:00,30158,399,0.0132,925,737,2100,251,29,126,411,304,3,50,23,10,8,1278,2062
2020-12-07 03:07:00,Did you hear about #Gaming? Crazy stuff!,4407056,03:07:00,31096,27808,0.8943,1980,399,657,205,129,44,280,215,25,22,52,8,1,4827,2590
2020-12-18 18:53:00,#FoodLover is the future! Can't wait to see what happens next.,1790039,18:53:00,28514,3941,0.1382,357,47,3234,177,261,166,369,1,34,25,40,18,0,3,1080
2020-11-03 18:28:00,#AI is the future! Can't wait to see what happens next.,6180039,18:28:00,5239,2446,0.4669,1148,471,4997,427,277,99,201,104,90,43,10,4,5,2926,784
2020-11-08 13:26:00,Just saw something interesting about #FoodLover. Thoughts?,6777631,13:26:00,28725,4016,0.1398,1030,129,779,101,172,42,160,352,11,4,31,15,7,236,2986
2020-05-02 19:19:00,Did you hear about #FoodLover? Crazy stuff!,6694696,19:19:00,40188,2319,0.0577,928,165,1084,394,102,129,329,198,0,45,85,19,9,1101,2953
2020-01-02 11:26:00,"I just read an article on #Football, and it's amazing!",7201099,11:26:00,22228,6036,0.2715,1908,72,1732,180,21,198,511,34,4,10,63,16,5,4675,2813
2020-10-11 12:49:00,Loving the latest updates on #FoodLover!,4914821,12:49:00,37040,29093,0.7854,1730,5,3850,499,153,2,184,346,37,33,30,3,5,3166,618
2020-04-23 09:40:00,#BreakingNews is the future! Can't wait to see what happens next.,1167378,09:40:00,12277,7463,0.6079,880,729,3116,469,51,104,416,134,99,33,62,3,7,3102,2673
2020-10-26 23:45:00,Loving the latest updates on #FoodLover!,1940601,23:45:00,16538,6614,0.3999,1639,865,4453,395,210,172,97,100,34,23,95,12,4,2892,604
2020-04-28 19:14:00,Loving the latest updates on #BreakingNews!,4423849,19:14:00,32041,3936,0.1228,844,603,2224,490,56,190,660,83,12,38,85,1,3,1588,1403
2020-04-20 07:10:00,Did you hear about #Football? Crazy stuff!,1209905,07:10:00,48312,20534,0.425,332,732,3113,259,59,67,553,190,67,29,2,12,6,547,1721
2020-11-23 02:50:00,Did you hear about #Football? Crazy stuff!,6048096,02:50:00,18873,16540,0.8764,1681,490,3148,414,157,95,534,345,96,11,93,4,9,3494,1040
2020-09-27 11:37:00,"I just read an article on #AI, and it's amazing!",8516442,11:37:00,21489,18492,0.8605,1343,310,4917,439,287,67,650,355,7,5,23,15,7,4799,2403
2020-06-08 15:29:00,"I just read an article on #AI, and it's amazing!",7029216,15:29:00,35581,21822,0.6133,930,168,3690,378,16,119,505,65,35,22,86,9,6,4325,2147
2020-11-27 16:44:00,Just saw something interesting about #AI. Thoughts?,8712599,16:44:00,17626,3068,0.1741,542,95,595,165,203,25,245,359,55,50,40,12,2,365,2666
2020-11-23 17:48:00,#FoodLover is the future! Can't wait to see what happens next.,1262602,17:48:00,31837,12692,0.3987,221,167,1719,403,86,15,120,346,15,18,33,10,1,586,1924
2020-01-30 04:30:00,Loving the latest updates on #Football!,8299793,04:30:00,30400,26619,0.8756,618,964,3243,473,275,175,118,246,24,40,91,8,6,4989,1676
2020-01-22 20:15:00,Loving the latest updates on #FoodLover!,2327550,20:15:00,22020,12102,0.5496,843,210,4442,360,161,127,181,328,65,18,24,11,9,3486,777
2020-10-05 11:51:00,Did you hear about #Gaming? Crazy stuff!,7611415,11:51:00,22413,5807,0.2591,543,901,1684,0,62,178,583,137,0,14,77,3,9,848,2033
2020-08-28 05:03:00,"I just read an article on #AI, and it's amazing!",6149942,05:03:00,17228,5308,0.3081,1997,514,3042,133,102,3,602,123,4,49,83,5,3,4382,312
